# x_m,y_m,w_tr_right_m,w_tr_left_m
24.6362,115.5990,0.7323,0.7323
24.5403,115.5990,0.7007,0.7007
24.4445,115.5032,0.7007,0.7007
24.3486,115.5032,0.7323,0.7323
24.2528,115.5032,0.7007,0.7007
24.1569,115.4073,0.7323,0.7323
24.0611,115.4073,0.7323,0.7323
23.9652,115.3115,0.7007,0.7007
23.8694,115.3115,0.7323,0.7323
23.7735,115.3115,0.7323,0.7323
23.6777,115.2156,0.7007,0.7007
23.5818,115.2156,0.7323,0.7323
23.4860,115.1198,0.6868,0.6868
23.3901,115.1198,0.7323,0.7323
23.2943,115.0239,0.6775,0.6775
23.1984,115.0239,0.7007,0.7007
23.1026,115.0239,0.7323,0.7323
23.0067,114.9281,0.6868,0.6868
22.9109,114.9281,0.7323,0.7323
22.8150,114.8322,0.6868,0.6868
22.7192,114.8322,0.7323,0.7323
22.6233,114.8322,0.7323,0.7323
22.5275,114.7364,0.7323,0.7323
22.4316,114.7364,0.7323,0.7323
22.3358,114.6405,0.7007,0.7007
22.2399,114.6405,0.7323,0.7323
22.1441,114.5447,0.6868,0.6868
22.0482,114.5447,0.7323,0.7323
21.9524,114.4488,0.6868,0.6868
21.8565,114.4488,0.7323,0.7323
21.7607,114.3530,0.6868,0.6868
21.6648,114.3530,0.7323,0.7323
21.5690,114.2571,0.6868,0.6868
21.4731,114.2571,0.7323,0.7323
21.3773,114.1613,0.6868,0.6868
21.2814,114.1613,0.7323,0.7323
21.1856,114.0654,0.6868,0.6868
21.0897,114.0654,0.7323,0.7323
20.9939,113.9696,0.6868,0.6868
20.8980,113.9696,0.7323,0.7323
20.8022,113.8737,0.7189,0.7189
20.7063,113.8737,0.7323,0.7323
20.6105,113.7779,0.7323,0.7323
20.5146,113.6820,0.6868,0.6868
20.4188,113.6820,0.7323,0.7323
20.3229,113.5862,0.6868,0.6868
20.2271,113.5862,0.7323,0.7323
20.1312,113.4903,0.7189,0.7189
20.0354,113.4903,0.7323,0.7323
19.9395,113.3945,0.7323,0.7323
19.8437,113.2986,0.6868,0.6868
19.7478,113.2986,0.7368,0.7368
19.6520,113.2028,0.7189,0.7189
19.5561,113.2028,0.7323,0.7323
19.4603,113.1069,0.7323,0.7323
19.3644,113.0111,0.6868,0.6868
19.2686,113.0111,0.7368,0.7368
19.1727,112.9152,0.7189,0.7189
19.0769,112.9152,0.7189,0.7189
18.9810,112.8194,0.7368,0.7368
18.8852,112.7235,0.7189,0.7189
18.7893,112.7235,0.7189,0.7189
18.6935,112.6277,0.7368,0.7368
18.5976,112.5318,0.7189,0.7189
18.5018,112.5318,0.7189,0.7189
18.4059,112.4360,0.7368,0.7368
18.3101,112.3401,0.7189,0.7189
18.2142,112.3401,0.7189,0.7189
18.1184,112.2443,0.7368,0.7368
18.0225,112.1484,0.7189,0.7189
17.9267,112.1484,0.7189,0.7189
17.8308,112.0526,0.7189,0.7189
17.7350,111.9567,0.7368,0.7368
17.6391,111.8609,0.7189,0.7189
17.5433,111.8609,0.7189,0.7189
17.4474,111.7650,0.7189,0.7189
17.3516,111.6692,0.7368,0.7368
17.2557,111.5733,0.7189,0.7189
17.1599,111.5733,0.7189,0.7189
17.0640,111.4775,0.7189,0.7189
16.9682,111.3816,0.7368,0.7368
16.8723,111.2858,0.7189,0.7189
16.7765,111.1899,0.7189,0.7189
16.6806,111.1899,0.7189,0.7189
16.5848,111.0941,0.7189,0.7189
16.4889,110.9982,0.7368,0.7368
16.3931,110.9024,0.7189,0.7189
16.2972,110.8065,0.7189,0.7189
16.2014,110.8065,0.7189,0.7189
16.1055,110.7107,0.7189,0.7189
16.0097,110.6148,0.7189,0.7189
15.9138,110.5190,0.7368,0.7368
15.8180,110.4231,0.7189,0.7189
15.7221,110.3273,0.7189,0.7189
15.6263,110.2314,0.7189,0.7189
15.5304,110.1356,0.7189,0.7189
15.4346,110.0397,0.7189,0.7189
15.3387,110.0397,0.7189,0.7189
15.2429,109.9439,0.7189,0.7189
15.1470,109.8480,0.7189,0.7189
15.0512,109.7522,0.7189,0.7189
14.9553,109.6563,0.7189,0.7189
14.8595,109.5605,0.7368,0.7368
14.7636,109.4646,0.7716,0.7716
14.6678,109.3688,0.7844,0.7844
14.5719,109.2729,0.7844,0.7844
14.4761,109.1771,0.7844,0.7844
14.3802,109.0812,0.7844,0.7844
14.2844,108.9854,0.7716,0.7716
14.1885,108.8895,0.7368,0.7368
14.0927,108.7937,0.7189,0.7189
13.9968,108.6978,0.7189,0.7189
13.9010,108.6020,0.7189,0.7189
13.8051,108.5061,0.7189,0.7189
13.8051,108.4103,0.7189,0.7189
13.7093,108.3144,0.7189,0.7189
13.6134,108.2186,0.7189,0.7189
13.5176,108.1227,0.7189,0.7189
13.4217,108.0269,0.7189,0.7189
13.3259,107.9310,0.7368,0.7368
13.2300,107.8352,0.7189,0.7189
13.1342,107.7393,0.7189,0.7189
13.1342,107.6435,0.7189,0.7189
13.0383,107.5476,0.7189,0.7189
12.9425,107.4518,0.7189,0.7189
12.8466,107.3559,0.7189,0.7189
12.7508,107.2601,0.7189,0.7189
12.7508,107.1642,0.7189,0.7189
12.6549,107.0684,0.7189,0.7189
12.5591,106.9725,0.7368,0.7368
12.4632,106.8767,0.7189,0.7189
12.4632,106.7808,0.7189,0.7189
12.3674,106.6850,0.7189,0.7189
12.2715,106.5891,0.7368,0.7368
12.1757,106.4933,0.7189,0.7189
12.1757,106.3974,0.7189,0.7189
12.0798,106.3016,0.7368,0.7368
11.9840,106.2057,0.7189,0.7189
11.9840,106.1099,0.7189,0.7189
11.8881,106.0140,0.7368,0.7368
11.7923,105.9182,0.7189,0.7189
11.7923,105.8223,0.7189,0.7189
11.6964,105.7265,0.7323,0.7323
11.6006,105.6306,0.6868,0.6868
11.6006,105.5348,0.7323,0.7323
11.5047,105.4389,0.7189,0.7189
11.5047,105.3431,0.7323,0.7323
11.4089,105.2472,0.7323,0.7323
11.3130,105.1514,0.6868,0.6868
11.3130,105.0555,0.7323,0.7323
11.2172,104.9597,0.6868,0.6868
11.2172,104.8638,0.7323,0.7323
11.1213,104.7680,0.6868,0.6868
11.1213,104.6721,0.7323,0.7323
11.0255,104.5763,0.6868,0.6868
11.0255,104.4804,0.7323,0.7323
10.9296,104.3846,0.7189,0.7189
10.9296,104.2887,0.7323,0.7323
10.8338,104.1929,0.7323,0.7323
10.8338,104.0970,0.7323,0.7323
10.7379,104.0012,0.7323,0.7323
10.7379,103.9053,0.7323,0.7323
10.6421,103.8095,0.7323,0.7323
10.6421,103.7136,0.7323,0.7323
10.5462,103.6178,0.7323,0.7323
10.5462,103.5219,0.7323,0.7323
10.4504,103.4261,0.7323,0.7323
10.4504,103.3302,0.7323,0.7323
10.3545,103.2344,0.7323,0.7323
10.3545,103.1385,0.7323,0.7323
10.2587,103.0427,0.7323,0.7323
10.2587,102.9468,0.7323,0.7323
10.1628,102.8510,0.7323,0.7323
10.1628,102.7551,0.7323,0.7323
10.0670,102.6593,0.7007,0.7007
10.0670,102.5634,0.7323,0.7323
9.9711,102.4676,0.6868,0.6868
9.9711,102.3717,0.7323,0.7323
9.8753,102.2759,0.6868,0.6868
9.8753,102.1800,0.7323,0.7323
9.8753,102.0842,0.7007,0.7007
9.7794,101.9883,0.7323,0.7323
9.7794,101.8925,0.7323,0.7323
9.6836,101.7966,0.7323,0.7323
9.6836,101.7008,0.7323,0.7323
9.5877,101.6049,0.7007,0.7007
9.5877,101.5091,0.7323,0.7323
9.5877,101.4132,0.7007,0.7007
9.4919,101.3174,0.7323,0.7323
9.4919,101.2215,0.7323,0.7323
9.3960,101.1257,0.7007,0.7007
9.3960,101.0298,0.7323,0.7323
9.3960,100.9340,0.7323,0.7323
9.3002,100.8381,0.7007,0.7007
9.3002,100.7423,0.7323,0.7323
9.3002,100.6464,0.7007,0.7007
9.2043,100.5506,0.7007,0.7007
9.2043,100.4547,0.7323,0.7323
9.2043,100.3589,0.7007,0.7007
9.1085,100.2630,0.7007,0.7007
9.1085,100.1672,0.7323,0.7323
9.1085,100.0713,0.7323,0.7323
9.1085,99.9755,0.7007,0.7007
9.0126,99.8796,0.7323,0.7323
9.0126,99.7838,0.7323,0.7323
9.0126,99.6879,0.7007,0.7007
8.9168,99.5921,0.7007,0.7007
8.9168,99.4962,0.7323,0.7323
8.9168,99.4004,0.7323,0.7323
8.8209,99.3045,0.6775,0.6775
8.8209,99.2087,0.7007,0.7007
8.8209,99.1128,0.7323,0.7323
8.8209,99.0170,0.7323,0.7323
8.7251,98.9211,0.6775,0.6775
8.7251,98.8253,0.7007,0.7007
8.7251,98.7294,0.7323,0.7323
8.7251,98.6336,0.7323,0.7323
8.6292,98.5377,0.6633,0.6633
8.6292,98.4419,0.6775,0.6775
8.6292,98.3460,0.7007,0.7007
8.6292,98.2502,0.7323,0.7323
8.6292,98.1543,0.7323,0.7323
8.5334,98.0585,0.6633,0.6633
8.5334,97.9626,0.6775,0.6775
8.5334,97.8668,0.7007,0.7007
8.5334,97.7709,0.7323,0.7323
8.5334,97.6751,0.7544,0.7544
8.5334,97.5792,0.7323,0.7323
8.5334,97.4834,0.7007,0.7007
8.4375,97.3875,0.7007,0.7007
8.4375,97.2917,0.7323,0.7323
8.4375,97.1958,0.7544,0.7544
8.4375,97.1000,0.7544,0.7544
8.4375,97.0041,0.7544,0.7544
8.4375,96.9083,0.7323,0.7323
8.4375,96.8124,0.7007,0.7007
8.3417,96.7166,0.7007,0.7007
8.3417,96.6207,0.7323,0.7323
8.3417,96.5249,0.7544,0.7544
8.3417,96.4290,0.7544,0.7544
8.3417,96.3332,0.7544,0.7544
8.3417,96.2373,0.7544,0.7544
8.3417,96.1415,0.7323,0.7323
8.3417,96.0456,0.7007,0.7007
8.2458,95.9498,0.7007,0.7007
8.2458,95.8539,0.7323,0.7323
8.2458,95.7581,0.7544,0.7544
8.2458,95.6622,0.7544,0.7544
8.2458,95.5664,0.7544,0.7544
8.2458,95.4705,0.7544,0.7544
8.2458,95.3747,0.7544,0.7544
8.2458,95.2788,0.7544,0.7544
8.1500,95.1830,0.6633,0.6633
8.1500,95.0871,0.6775,0.6775
8.1500,94.9913,0.7007,0.7007
8.1500,94.8954,0.7323,0.7323
8.1500,94.7996,0.7544,0.7544
8.1500,94.7037,0.7544,0.7544
8.1500,94.6079,0.7544,0.7544
8.1500,94.5120,0.7544,0.7544
8.1500,94.4162,0.7544,0.7544
8.1500,94.3203,0.7544,0.7544
8.0541,94.2245,0.6585,0.6585
8.0541,94.1286,0.6585,0.6585
8.0541,94.0328,0.6633,0.6633
8.0541,93.9369,0.6775,0.6775
8.0541,93.8411,0.7007,0.7007
8.0541,93.7452,0.7323,0.7323
8.0541,93.6494,0.7544,0.7544
8.0541,93.5535,0.7544,0.7544
8.0541,93.4577,0.7544,0.7544
8.0541,93.3618,0.7544,0.7544
8.0541,93.2660,0.7544,0.7544
8.0541,93.1701,0.7544,0.7544
7.9583,93.0743,0.6585,0.6585
7.9583,92.9784,0.6585,0.6585
7.9583,92.8826,0.6585,0.6585
7.9583,92.7867,0.6585,0.6585
7.9583,92.6909,0.6633,0.6633
7.9583,92.5950,0.6775,0.6775
7.9583,92.4992,0.7007,0.7007
7.9583,92.4033,0.7323,0.7323
7.9583,92.3075,0.7544,0.7544
7.9583,92.2116,0.7544,0.7544
7.9583,92.1158,0.7544,0.7544
7.9583,92.0199,0.7544,0.7544
7.9583,91.9241,0.7544,0.7544
7.9583,91.8282,0.7544,0.7544
7.8624,91.7324,0.6585,0.6585
7.8624,91.6365,0.6585,0.6585
7.8624,91.5407,0.6585,0.6585
7.8624,91.4448,0.6585,0.6585
7.8624,91.3490,0.6633,0.6633
7.8624,91.2531,0.6775,0.6775
7.8624,91.1573,0.7007,0.7007
7.8624,91.0614,0.7323,0.7323
7.8624,90.9656,0.7544,0.7544
7.8624,90.8697,0.7544,0.7544
7.8624,90.7739,0.7544,0.7544
7.8624,90.6780,0.7544,0.7544
7.8624,90.5822,0.7544,0.7544
7.8624,90.4863,0.7544,0.7544
7.7666,90.3905,0.6585,0.6585
7.7666,90.2946,0.6585,0.6585
7.7666,90.1988,0.6585,0.6585
7.7666,90.1029,0.6633,0.6633
7.7666,90.0071,0.6775,0.6775
7.7666,89.9112,0.7007,0.7007
7.7666,89.8154,0.7323,0.7323
7.7666,89.7195,0.7544,0.7544
7.7666,89.6237,0.7544,0.7544
7.7666,89.5278,0.7544,0.7544
7.7666,89.4320,0.7544,0.7544
7.7666,89.3361,0.7544,0.7544
7.7666,89.2403,0.7544,0.7544
7.6707,89.1444,0.6585,0.6585
7.6707,89.0486,0.6585,0.6585
7.6707,88.9527,0.6633,0.6633
7.6707,88.8569,0.6775,0.6775
7.6707,88.7610,0.7007,0.7007
7.6707,88.6652,0.7323,0.7323
7.6707,88.5693,0.7544,0.7544
7.6707,88.4735,0.7544,0.7544
7.6707,88.3776,0.7544,0.7544
7.6707,88.2818,0.7544,0.7544
7.6707,88.1859,0.7544,0.7544
7.6707,88.0901,0.7544,0.7544
7.5749,87.9942,0.6585,0.6585
7.5749,87.8984,0.6585,0.6585
7.5749,87.8025,0.6585,0.6585
7.5749,87.7067,0.6633,0.6633
7.5749,87.6108,0.6775,0.6775
7.5749,87.5150,0.7007,0.7007
7.5749,87.4191,0.7323,0.7323
7.5749,87.3233,0.7544,0.7544
7.5749,87.2274,0.7544,0.7544
7.5749,87.1316,0.7544,0.7544
7.5749,87.0357,0.7544,0.7544
7.5749,86.9399,0.7544,0.7544
7.5749,86.8440,0.7544,0.7544
7.5749,86.7482,0.7544,0.7544
7.5749,86.6523,0.7544,0.7544
7.4790,86.5565,0.6585,0.6585
7.4790,86.4606,0.6585,0.6585
7.4790,86.3648,0.6585,0.6585
7.4790,86.2689,0.6633,0.6633
7.4790,86.1731,0.6775,0.6775
7.4790,86.0772,0.7007,0.7007
7.4790,85.9814,0.7323,0.7323
7.4790,85.8855,0.7544,0.7544
7.4790,85.7897,0.7544,0.7544
7.4790,85.6938,0.7544,0.7544
7.4790,85.5980,0.7544,0.7544
7.4790,85.5021,0.7544,0.7544
7.4790,85.4063,0.7544,0.7544
7.4790,85.3104,0.7544,0.7544
7.4790,85.2146,0.7544,0.7544
7.4790,85.1187,0.7544,0.7544
7.4790,85.0229,0.7544,0.7544
7.4790,84.9270,0.7544,0.7544
7.4790,84.8312,0.7544,0.7544
7.4790,84.7353,0.7544,0.7544
7.4790,84.6395,0.7544,0.7544
7.4790,84.5436,0.7544,0.7544
7.4790,84.4478,0.7544,0.7544
7.4790,84.3519,0.7544,0.7544
7.4790,84.2561,0.7544,0.7544
7.4790,84.1602,0.7544,0.7544
7.4790,84.0644,0.7544,0.7544
7.4790,83.9685,0.7544,0.7544
7.4790,83.8727,0.7544,0.7544
7.4790,83.7768,0.7544,0.7544
7.4790,83.6810,0.7323,0.7323
7.4790,83.5851,0.7007,0.7007
7.4790,83.4893,0.6775,0.6775
7.4790,83.3934,0.6633,0.6633
7.4790,83.2976,0.6585,0.6585
7.5749,83.2017,0.7544,0.7544
7.5749,83.1059,0.7544,0.7544
7.5749,83.0100,0.7544,0.7544
7.5749,82.9142,0.7544,0.7544
7.5749,82.8183,0.7544,0.7544
7.5749,82.7225,0.7544,0.7544
7.5749,82.6266,0.7323,0.7323
7.5749,82.5308,0.7007,0.7007
7.6707,82.4349,0.7007,0.7007
7.6707,82.3391,0.7323,0.7323
7.6707,82.2432,0.7544,0.7544
7.6707,82.1474,0.7544,0.7544
7.6707,82.0515,0.7544,0.7544
7.6707,81.9557,0.7544,0.7544
7.6707,81.8598,0.7323,0.7323
7.7666,81.7640,0.6775,0.6775
7.7666,81.6681,0.7007,0.7007
7.7666,81.5723,0.7323,0.7323
7.7666,81.4764,0.7544,0.7544
7.7666,81.3806,0.7544,0.7544
7.7666,81.2847,0.7323,0.7323
7.7666,81.1889,0.7007,0.7007
7.7666,81.0930,0.6775,0.6775
7.8624,80.9972,0.7323,0.7323
7.8624,80.9013,0.7544,0.7544
7.8624,80.8055,0.7323,0.7323
7.8624,80.7096,0.7007,0.7007
7.8624,80.6138,0.6775,0.6775
7.8624,80.5179,0.6633,0.6633
7.9583,80.4221,0.7323,0.7323
7.9583,80.3262,0.7323,0.7323
7.9583,80.2304,0.7007,0.7007
7.9583,80.1345,0.6775,0.6775
7.9583,80.0387,0.6633,0.6633
8.0541,79.9428,0.7544,0.7544
8.0541,79.8470,0.7323,0.7323
8.0541,79.7511,0.7007,0.7007
8.0541,79.6553,0.6775,0.6775
8.1500,79.5594,0.7323,0.7323
8.1500,79.4636,0.7323,0.7323
8.1500,79.3677,0.7007,0.7007
8.1500,79.2719,0.6775,0.6775
8.2458,79.1760,0.7323,0.7323
8.2458,79.0802,0.7323,0.7323
8.2458,78.9843,0.7007,0.7007
8.2458,78.8885,0.6775,0.6775
8.3417,78.7926,0.7323,0.7323
8.3417,78.6968,0.7323,0.7323
8.3417,78.6009,0.7007,0.7007
8.3417,78.5051,0.6775,0.6775
8.4375,78.4092,0.7323,0.7323
8.4375,78.3134,0.7323,0.7323
8.4375,78.2175,0.7007,0.7007
8.4375,78.1217,0.6775,0.6775
8.5334,78.0258,0.7323,0.7323
8.5334,77.9300,0.7323,0.7323
8.5334,77.8341,0.7007,0.7007
8.6292,77.7383,0.7007,0.7007
8.6292,77.6424,0.7323,0.7323
8.6292,77.5466,0.7323,0.7323
8.6292,77.4507,0.7007,0.7007
8.7251,77.3549,0.7007,0.7007
8.7251,77.2590,0.7323,0.7323
8.7251,77.1632,0.7007,0.7007
8.7251,77.0673,0.6775,0.6775
8.8209,76.9715,0.7323,0.7323
8.8209,76.8756,0.7323,0.7323
8.8209,76.7798,0.7007,0.7007
8.9168,76.6839,0.7007,0.7007
8.9168,76.5881,0.7323,0.7323
8.9168,76.4922,0.7323,0.7323
8.9168,76.3964,0.7007,0.7007
9.0126,76.3005,0.7007,0.7007
9.0126,76.2047,0.7323,0.7323
9.0126,76.1088,0.7007,0.7007
9.0126,76.0130,0.6775,0.6775
9.1085,75.9171,0.7323,0.7323
9.1085,75.8213,0.7323,0.7323
9.1085,75.7254,0.7007,0.7007
9.2043,75.6296,0.7007,0.7007
9.2043,75.5337,0.7323,0.7323
9.2043,75.4379,0.7323,0.7323
9.2043,75.3420,0.7007,0.7007
9.3002,75.2462,0.7007,0.7007
9.3002,75.1503,0.7323,0.7323
9.3002,75.0545,0.7007,0.7007
9.3002,74.9586,0.6775,0.6775
9.3960,74.8628,0.7323,0.7323
9.3960,74.7669,0.7323,0.7323
9.3960,74.6711,0.7007,0.7007
9.3960,74.5752,0.6775,0.6775
9.4919,74.4794,0.7323,0.7323
9.4919,74.3835,0.7323,0.7323
9.4919,74.2877,0.7007,0.7007
9.4919,74.1918,0.6775,0.6775
9.5877,74.0960,0.7323,0.7323
9.5877,74.0001,0.7323,0.7323
9.5877,73.9043,0.7007,0.7007
9.5877,73.8084,0.6775,0.6775
9.5877,73.7126,0.6633,0.6633
9.6836,73.6167,0.7323,0.7323
9.6836,73.5209,0.7007,0.7007
9.6836,73.4250,0.6775,0.6775
9.6836,73.3292,0.6633,0.6633
9.6836,73.2333,0.6585,0.6585
9.7794,73.1375,0.7323,0.7323
9.7794,73.0416,0.7007,0.7007
9.7794,72.9458,0.6775,0.6775
9.7794,72.8499,0.6633,0.6633
9.7794,72.7541,0.6585,0.6585
9.7794,72.6582,0.6633,0.6633
9.7794,72.5624,0.6775,0.6775
9.6836,72.4665,0.6093,0.6093
9.6836,72.3707,0.6440,0.6440
9.6836,72.2748,0.6868,0.6868
9.6836,72.1790,0.7323,0.7323
9.5877,72.0831,0.6868,0.6868
9.5877,71.9873,0.7368,0.7368
9.4919,71.8914,0.7189,0.7189
9.3960,71.7956,0.7189,0.7189
9.3002,71.6997,0.7189,0.7189
9.2043,71.6039,0.7368,0.7368
9.1085,71.6039,0.6868,0.6868
9.0126,71.6039,0.6440,0.6440
8.9168,71.6039,0.6093,0.6093
8.8209,71.5080,0.6775,0.6775
8.7251,71.5080,0.6633,0.6633
8.6292,71.5080,0.6585,0.6585
8.5334,71.5080,0.6585,0.6585
8.4375,71.4122,0.7544,0.7544
8.3417,71.4122,0.7544,0.7544
8.2458,71.4122,0.7323,0.7323
8.1500,71.4122,0.7007,0.7007
8.0541,71.4122,0.6775,0.6775
7.9583,71.4122,0.6633,0.6633
7.8624,71.4122,0.6585,0.6585
7.7666,71.4122,0.6585,0.6585
7.6707,71.4122,0.6585,0.6585
7.5749,71.4122,0.6585,0.6585
7.4790,71.4122,0.6585,0.6585
7.3832,71.4122,0.6633,0.6633
7.2873,71.4122,0.6775,0.6775
7.1915,71.4122,0.7007,0.7007
7.0956,71.4122,0.7323,0.7323
6.9998,71.3163,0.6868,0.6868
6.9039,71.3163,0.7368,0.7368
6.8081,71.3163,0.7929,0.7929
6.7122,71.2205,0.7844,0.7844
6.6164,71.1246,0.7929,0.7929
6.6164,71.0288,0.7368,0.7368
6.5205,70.9329,0.7716,0.7716
6.5205,70.8371,0.7323,0.7323
6.4247,70.7412,0.7544,0.7544
6.4247,70.6454,0.7544,0.7544
6.4247,70.5495,0.7587,0.7587
6.4247,70.4537,0.7323,0.7323
6.4247,70.3578,0.7007,0.7007
6.4247,70.2620,0.6775,0.6775
6.3288,70.1661,0.7544,0.7544
6.3288,70.0703,0.7544,0.7544
6.3288,69.9744,0.7544,0.7544
6.3288,69.8786,0.7544,0.7544
6.3288,69.7827,0.7544,0.7544
6.3288,69.6869,0.7544,0.7544
6.2330,69.5910,0.6585,0.6585
6.2330,69.4952,0.6585,0.6585
6.2330,69.3993,0.6633,0.6633
6.2330,69.3035,0.6775,0.6775
6.2330,69.2076,0.7007,0.7007
6.2330,69.1118,0.7323,0.7323
6.2330,69.0159,0.7544,0.7544
6.2330,68.9201,0.7544,0.7544
6.2330,68.8242,0.7544,0.7544
6.2330,68.7284,0.7544,0.7544
6.2330,68.6325,0.7544,0.7544
6.2330,68.5367,0.7544,0.7544
6.1371,68.4408,0.6585,0.6585
6.1371,68.3450,0.6585,0.6585
6.1371,68.2491,0.6633,0.6633
6.1371,68.1533,0.6775,0.6775
6.1371,68.0574,0.7007,0.7007
6.1371,67.9616,0.7323,0.7323
6.1371,67.8657,0.7544,0.7544
6.1371,67.7699,0.7544,0.7544
6.1371,67.6740,0.7544,0.7544
6.1371,67.5782,0.7544,0.7544
6.1371,67.4823,0.7544,0.7544
6.1371,67.3865,0.7544,0.7544
6.0413,67.2906,0.6585,0.6585
6.0413,67.1948,0.6585,0.6585
6.0413,67.0989,0.6633,0.6633
6.0413,67.0031,0.6775,0.6775
6.0413,66.9072,0.7007,0.7007
6.0413,66.8114,0.7323,0.7323
6.0413,66.7155,0.7544,0.7544
6.0413,66.6197,0.7544,0.7544
6.0413,66.5238,0.7544,0.7544
6.0413,66.4280,0.7544,0.7544
6.0413,66.3321,0.7544,0.7544
6.0413,66.2363,0.7544,0.7544
5.9454,66.1404,0.6585,0.6585
5.9454,66.0446,0.6585,0.6585
5.9454,65.9487,0.6633,0.6633
5.9454,65.8529,0.6775,0.6775
5.9454,65.7570,0.7007,0.7007
5.9454,65.6612,0.7323,0.7323
5.9454,65.5653,0.7544,0.7544
5.9454,65.4695,0.7544,0.7544
5.9454,65.3736,0.7544,0.7544
5.9454,65.2778,0.7544,0.7544
5.9454,65.1819,0.7544,0.7544
5.9454,65.0861,0.7544,0.7544
5.8496,64.9902,0.6585,0.6585
5.8496,64.8944,0.6633,0.6633
5.8496,64.7985,0.6775,0.6775
5.8496,64.7027,0.7007,0.7007
5.8496,64.6068,0.7323,0.7323
5.8496,64.5110,0.7544,0.7544
5.8496,64.4151,0.7544,0.7544
5.8496,64.3193,0.7544,0.7544
5.8496,64.2234,0.7544,0.7544
5.8496,64.1276,0.7544,0.7544
5.8496,64.0317,0.7544,0.7544
5.7537,63.9359,0.6585,0.6585
5.7537,63.8400,0.6585,0.6585
5.7537,63.7442,0.6633,0.6633
5.7537,63.6483,0.6775,0.6775
5.7537,63.5525,0.7007,0.7007
5.7537,63.4566,0.7323,0.7323
5.7537,63.3608,0.7544,0.7544
5.7537,63.2649,0.7544,0.7544
5.7537,63.1691,0.7544,0.7544
5.7537,63.0732,0.7544,0.7544
5.7537,62.9774,0.7544,0.7544
5.7537,62.8815,0.7544,0.7544
5.6579,62.7857,0.6585,0.6585
5.6579,62.6898,0.6585,0.6585
5.6579,62.5940,0.6633,0.6633
5.6579,62.4981,0.6775,0.6775
5.6579,62.4023,0.7007,0.7007
5.6579,62.3064,0.7323,0.7323
5.6579,62.2106,0.7544,0.7544
5.6579,62.1147,0.7544,0.7544
5.6579,62.0189,0.7544,0.7544
5.6579,61.9230,0.7544,0.7544
5.6579,61.8272,0.7544,0.7544
5.6579,61.7313,0.7544,0.7544
5.5620,61.6355,0.6585,0.6585
5.5620,61.5396,0.6585,0.6585
5.5620,61.4438,0.6633,0.6633
5.5620,61.3479,0.6775,0.6775
5.5620,61.2521,0.7007,0.7007
5.5620,61.1562,0.7323,0.7323
5.5620,61.0604,0.7544,0.7544
5.5620,60.9645,0.7544,0.7544
5.5620,60.8687,0.7544,0.7544
5.5620,60.7728,0.7544,0.7544
5.5620,60.6770,0.7544,0.7544
5.5620,60.5811,0.7544,0.7544
5.4662,60.4853,0.6585,0.6585
5.4662,60.3894,0.6633,0.6633
5.4662,60.2936,0.6775,0.6775
5.4662,60.1977,0.7007,0.7007
5.4662,60.1019,0.7323,0.7323
5.4662,60.0060,0.7544,0.7544
5.4662,59.9102,0.7544,0.7544
5.4662,59.8143,0.7544,0.7544
5.4662,59.7185,0.7544,0.7544
5.4662,59.6226,0.7544,0.7544
5.4662,59.5268,0.7544,0.7544
5.3703,59.4309,0.6585,0.6585
5.3703,59.3351,0.6585,0.6585
5.3703,59.2392,0.6633,0.6633
5.3703,59.1434,0.6775,0.6775
5.3703,59.0475,0.7007,0.7007
5.3703,58.9517,0.7323,0.7323
5.3703,58.8558,0.7544,0.7544
5.3703,58.7600,0.7544,0.7544
5.3703,58.6641,0.7544,0.7544
5.3703,58.5683,0.7544,0.7544
5.3703,58.4724,0.7544,0.7544
5.3703,58.3766,0.7544,0.7544
5.2745,58.2807,0.6585,0.6585
5.2745,58.1849,0.6585,0.6585
5.2745,58.0890,0.6633,0.6633
5.2745,57.9932,0.6775,0.6775
5.2745,57.8973,0.7007,0.7007
5.2745,57.8015,0.7323,0.7323
5.2745,57.7056,0.7544,0.7544
5.2745,57.6098,0.7544,0.7544
5.2745,57.5139,0.7544,0.7544
5.2745,57.4181,0.7544,0.7544
5.2745,57.3222,0.7544,0.7544
5.2745,57.2264,0.7544,0.7544
5.1786,57.1305,0.6585,0.6585
5.1786,57.0347,0.6585,0.6585
5.1786,56.9388,0.6633,0.6633
5.1786,56.8430,0.6775,0.6775
5.1786,56.7471,0.7007,0.7007
5.1786,56.6513,0.7323,0.7323
5.1786,56.5554,0.7544,0.7544
5.1786,56.4596,0.7544,0.7544
5.1786,56.3637,0.7544,0.7544
5.1786,56.2679,0.7544,0.7544
5.1786,56.1720,0.7544,0.7544
5.1786,56.0762,0.7544,0.7544
5.0828,55.9803,0.6585,0.6585
5.0828,55.8845,0.6585,0.6585
5.0828,55.7886,0.6633,0.6633
5.0828,55.6928,0.6775,0.6775
5.0828,55.5969,0.7007,0.7007
5.0828,55.5011,0.7323,0.7323
5.0828,55.4052,0.7544,0.7544
5.0828,55.3094,0.7544,0.7544
5.0828,55.2135,0.7544,0.7544
5.0828,55.1177,0.7544,0.7544
5.0828,55.0218,0.7544,0.7544
5.0828,54.9260,0.7544,0.7544
4.9869,54.8301,0.6585,0.6585
4.9869,54.7343,0.6633,0.6633
4.9869,54.6384,0.6775,0.6775
